1,312.5,696.5,0.0
1,1207.5,695.5,0.0
1,31.5,695.5,0.0
1,1223.5,691.5,0.0
1,879.5,687.5,0.0
1,1895.5,686.5,0.0
1,1221.0,671.5,0.0
1,818.5,667.5,0.0
1,880.5,666.5,0.0
1,328.5,665.0,0.0
1,328.5,660.5,0.0
1,912.5,655.5,0.0
1,138.0,655.5,0.0
1,1695.5,648.5,0.0
1,1271.5,648.5,0.0
1,656.5,648.5,0.0
1,595.5,647.5,0.0
1,1160.5,639.5,0.0
1,567.5,639.5,0.0
1,1503.5,632.5,0.0
1,611.5,631.5,0.0
1,1357.5,623.5,0.0
1,1792.5,616.5,0.0
1,1513.0,615.5,0.0
1,639.5,615.5,0.0
1,851.5,608.5,0.0
1,296.5,608.5,0.0
1,624.5,607.5,0.0
1,431.5,607.5,0.0
1,272.5,601.5,0.0
1,267.5,599.5,0.0
1,236.5,599.5,0.0
1,83.5,595.5,0.0
1,597.5,593.5,0.0
1,95.5,584.5,0.0
1,840.5,583.5,0.0
1,1519.5,576.5,0.0
1,1544.5,572.5,0.0
1,576.5,567.5,0.0
1,1871.5,558.5,0.0
1,1159.5,536.5,0.0
1,1511.0,528.5,0.0
1,1239.5,519.5,0.0
1,1439.5,511.5,0.0
1,655.5,511.5,0.0
1,519.5,504.5,0.0
1,951.5,503.5,0.0
1,1239.5,496.5,0.0
1,1151.5,496.5,0.0
1,599.5,495.5,0.0
1,115.5,495.5,0.0
1,503.5,487.5,0.0
1,1528.5,485.5,0.0
1,271.0,480.5,0.0
1,736.5,479.5,0.0
1,664.5,475.0,0.0
1,655.5,471.5,0.0
1,1423.5,465.5,0.0
1,1519.5,464.5,0.0
1,671.5,463.5,0.0
1,1624.5,456.5,0.0
1,1575.5,455.5,0.0
1,679.5,454.0,0.0
1,1472.5,447.5,0.0
1,520.5,439.5,0.0
1,863.5,432.5,0.0
1,1783.5,431.5,0.0
1,815.5,430.0,0.0
1,1844.5,423.5,0.0
1,679.5,423.5,0.0
1,695.5,422.5,0.0
1,760.5,421.5,0.0
1,616.5,415.5,0.0
1,671.5,414.5,0.0
1,744.5,413.5,0.0
1,607.5,408.5,0.0
1,768.5,407.5,0.0
1,727.5,407.5,0.0
1,632.5,407.5,0.0
1,1155.5,406.0,0.0
1,608.5,402.0,0.0
1,1827.5,395.5,0.0
1,927.5,392.5,0.0
1,744.5,391.5,0.0
1,1880.5,376.5,0.0
1,455.5,376.5,0.0
1,296.5,375.5,0.0
1,1887.5,367.5,0.0
1,95.5,367.5,0.0
1,1872.5,366.5,0.0
1,1888.5,344.5,0.0
1,1919.5,343.5,0.0
1,879.0,343.5,0.0
1,1528.5,327.5,0.0
1,723.0,319.5,0.0
1,943.5,312.5,0.0
1,1903.5,311.5,0.0
1,1807.5,307.5,0.0
1,1492.5,307.5,0.0
1,1807.5,304.5,0.0
1,445.5,304.5,0.0
1,1816.5,303.5,0.0
1,1520.5,296.5,0.0
1,1264.5,296.5,0.0
1,495.5,288.5,0.0
1,800.5,287.5,0.0
1,1039.5,279.5,0.0
1,475.0,279.5,0.0
1,432.5,279.5,0.0
1,495.5,256.5,0.0
1,1619.5,255.5,0.0
1,920.5,247.5,0.0
1,548.5,247.5,0.0
1,727.5,247.0,0.0
1,1656.5,240.5,0.0
1,1654.0,240.5,0.0
1,914.5,239.5,0.0
1,735.5,236.5,0.0
1,1280.5,231.5,0.0
1,1200.5,231.5,0.0
1,1183.5,231.5,0.0
1,591.5,231.5,0.0
1,823.5,229.5,0.0
1,1591.5,227.5,0.0
1,591.5,223.5,0.0
1,368.5,215.5,0.0
1,1847.5,207.5,0.0
1,920.5,207.5,0.0
1,496.5,207.5,0.0
1,906.5,199.5,0.0
1,783.5,199.5,0.0
1,1167.5,191.5,0.0
1,1247.5,184.5,0.0
1,1271.5,183.5,0.0
1,735.5,178.5,0.0
1,1888.5,175.5,0.0
1,72.5,175.5,0.0
1,1695.5,172.5,0.0
1,1056.5,168.5,0.0
1,1620.5,167.5,0.0
1,32.5,159.5,0.0
1,367.5,156.5,0.0
1,924.5,154.5,0.0
1,367.5,153.5,0.0
1,1079.5,152.5,0.0
1,682.0,151.5,0.0
1,677.5,151.5,0.0
1,653.0,151.5,0.0
1,672.5,150.5,0.0
1,650.5,150.5,0.0
1,640.5,150.5,0.0
1,642.5,149.5,0.0
1,1680.5,148.5,0.0
1,1784.5,144.5,0.0
1,1768.5,144.5,0.0
1,1672.5,143.5,0.0
1,1634.5,143.5,0.0
1,840.5,143.5,0.0
1,686.5,143.5,0.0
1,1656.5,135.5,0.0
1,1832.5,132.5,0.0
1,1063.5,128.5,0.0
1,1808.5,127.5,0.0
1,1795.5,127.5,0.0
1,743.5,127.5,0.0
1,1810.5,120.5,0.0
1,1095.5,120.5,0.0
1,424.5,119.5,0.0
1,1759.5,112.5,0.0
1,1160.5,111.5,0.0
1,15.5,103.5,0.0
1,1123.5,99.5,0.0
1,1456.5,95.5,0.0
1,776.5,71.5,0.0
1,1847.5,68.5,0.0
1,1752.5,63.5,0.0
1,1744.5,56.5,0.0
1,1599.5,55.5,0.0
1,1407.5,52.5,0.0
1,1768.5,48.5,0.0
1,1399.5,48.5,0.0
1,979.0,47.5,0.0
1,895.5,47.5,0.0
1,807.5,40.5,0.0
1,752.5,39.5,0.0
1,559.5,31.5,0.0
1,1087.5,23.5,0.0
1,1152.5,16.5,0.0
